     0.00000000     -0.02541926      0.02541926      0.00000468                3.53741857
     0.00000000     -0.03559257      0.03559257      0.00001156                3.48128103
     0.00000000     -0.04825842      0.04825842      0.00002618                3.40514340
     0.00000000     -0.06371489      0.06371489      0.00005522                3.31737432
     0.00000000      0.00002252     -0.00002252      0.00000000                3.60766836
     0.00000000      0.00020696     -0.00020696      0.00000000                3.60766331
     0.00000000      0.00075736     -0.00075736      0.00000000                3.60759997
     0.00000000      0.00190113     -0.00190113      0.00000000                3.60723728
     0.00000000      0.00388153     -0.00388153      0.00000003                3.60587422
     0.00000000      0.00695406     -0.00695406      0.00000014                3.60193756
     0.00000000      0.01138414     -0.01138414      0.00000054                3.59249150
     0.00000000      0.01744555     -0.01744555      0.00000170                3.57292050
     0.00000000      0.02541926     -0.02541926      0.00000468                3.53741857
     0.00000000      0.03559257     -0.03559257      0.00001156                3.48128103
     0.00000000      0.04825842     -0.04825842      0.00002618                3.40514340
     0.00000000      0.06371489     -0.06371489      0.00005522                3.31737432
     0.00000000     -0.00002252     -0.00002252      0.00000000                3.60766836
     0.00000000     -0.00020696     -0.00020696      0.00000000                3.60766331
     0.00000000     -0.00075736     -0.00075736      0.00000000                3.60759997
     0.00000000     -0.00190113     -0.00190113      0.00000000                3.60723728
     0.00000000     -0.00388153     -0.00388153      0.00000003                3.60587422
     0.00000000     -0.00695406     -0.00695406      0.00000014                3.60193756
     0.00000000     -0.01138414     -0.01138414      0.00000054                3.59249150
     0.00000000     -0.01744555     -0.01744555      0.00000170                3.57292050
     0.00000000     -0.02541926     -0.02541926      0.00000468                3.53741857
     0.00000000     -0.03559257     -0.03559257      0.00001156                3.48128103
     0.00000000     -0.04825842     -0.04825842      0.00002618                3.40514340
     0.00000000     -0.06371489     -0.06371489      0.00005522                3.31737432
     0.00002252      0.00000000      0.00002252      0.00000000                3.60766836
     0.00020696      0.00000000      0.00020696      0.00000000                3.60766331
     0.00075736      0.00000000      0.00075736      0.00000000                3.60759997
     0.00190113      0.00000000      0.00190113      0.00000000                3.60723728
     0.00388153      0.00000000      0.00388153      0.00000003                3.60587422
     0.00695406      0.00000000      0.00695406      0.00000014                3.60193756
     0.01138414      0.00000000      0.01138414      0.00000054                3.59249150
     0.01744555      0.00000000      0.01744555      0.00000170                3.57292050
     0.02541926      0.00000000      0.02541926      0.00000468                3.53741857
     0.03559257      0.00000000      0.03559257      0.00001156                3.48128103
     0.04825842      0.00000000      0.04825842      0.00002618                3.40514340
     0.06371489      0.00000000      0.06371489      0.00005522                3.31737432
    -0.00002252      0.00000000      0.00002252      0.00000000                3.60766836
    -0.00020696      0.00000000      0.00020696      0.00000000                3.60766331
    -0.00075736      0.00000000      0.00075736      0.00000000                3.60759997
    -0.00190113      0.00000000      0.00190113      0.00000000                3.60723728
    -0.00388153      0.00000000      0.00388153      0.00000003                3.60587422
    -0.00695406      0.00000000      0.00695406      0.00000014                3.60193756
    -0.01138414      0.00000000      0.01138414      0.00000054                3.59249150
    -0.01744555      0.00000000      0.01744555      0.00000170                3.57292050
    -0.02541926      0.00000000      0.02541926      0.00000468                3.53741857
    -0.03559257      0.00000000      0.03559257      0.00001156                3.48128103
    -0.04825842      0.00000000      0.04825842      0.00002618                3.40514340
    -0.06371489      0.00000000      0.06371489      0.00005522                3.31737432
     0.00002252      0.00000000     -0.00002252      0.00000000                3.60766836
     0.00020696      0.00000000     -0.00020696      0.00000000                3.60766331
     0.00075736      0.00000000     -0.00075736      0.00000000                3.60759997
     0.00190113      0.00000000     -0.00190113      0.00000000                3.60723728
     0.00388153      0.00000000     -0.00388153      0.00000003                3.60587422
     0.00695406      0.00000000     -0.00695406      0.00000014                3.60193756
     0.01138414      0.00000000     -0.01138414      0.00000054                3.59249150
     0.01744555      0.00000000     -0.01744555      0.00000170                3.57292050
     0.02541926      0.00000000     -0.02541926      0.00000468                3.53741857
     0.03559257      0.00000000     -0.03559257      0.00001156                3.48128103
     0.04825842      0.00000000     -0.04825842      0.00002618                3.40514340
     0.06371489      0.00000000     -0.06371489      0.00005522                3.31737432
    -0.00002252      0.00000000     -0.00002252      0.00000000                3.60766836
    -0.00020696      0.00000000     -0.00020696      0.00000000                3.60766331
    -0.00075736      0.00000000     -0.00075736      0.00000000                3.60759997
    -0.00190113      0.00000000     -0.00190113      0.00000000                3.60723728
    -0.00388153      0.00000000     -0.00388153      0.00000003                3.60587422
    -0.00695406      0.00000000     -0.00695406      0.00000014                3.60193756
    -0.01138414      0.00000000     -0.01138414      0.00000054                3.59249150
    -0.01744555      0.00000000     -0.01744555      0.00000170                3.57292050
    -0.02541926      0.00000000     -0.02541926      0.00000468                3.53741857
    -0.03559257      0.00000000     -0.03559257      0.00001156                3.48128103
    -0.04825842      0.00000000     -0.04825842      0.00002618                3.40514340
    -0.06371489      0.00000000     -0.06371489      0.00005522                3.31737432
     0.00002252      0.00002252      0.00000000      0.00000000                3.60766836
     0.00020696      0.00020696      0.00000000      0.00000000                3.60766331
     0.00075736      0.00075736      0.00000000      0.00000000                3.60759997
     0.00190113      0.00190113      0.00000000      0.00000000                3.60723728
     0.00388153      0.00388153      0.00000000      0.00000003                3.60587422
     0.00695406      0.00695406      0.00000000      0.00000014                3.60193756
     0.01138414      0.01138414      0.00000000      0.00000054                3.59249150
     0.01744555      0.01744555      0.00000000      0.00000170                3.57292050
     0.02541926      0.02541926      0.00000000      0.00000468                3.53741857
     0.03559257      0.03559257      0.00000000      0.00001156                3.48128103
     0.04825842      0.04825842      0.00000000      0.00002618                3.40514340
     0.06371489      0.06371489      0.00000000      0.00005522                3.31737432
    -0.00002252      0.00002252      0.00000000      0.00000000                3.60766836
    -0.00020696      0.00020696      0.00000000      0.00000000                3.60766331
    -0.00075736      0.00075736      0.00000000      0.00000000                3.60759997
    -0.00190113      0.00190113      0.00000000      0.00000000                3.60723728
    -0.00388153      0.00388153      0.00000000      0.00000003                3.60587422
    -0.00695406      0.00695406      0.00000000      0.00000014                3.60193756
    -0.01138414      0.01138414      0.00000000      0.00000054                3.59249150
    -0.01744555      0.01744555      0.00000000      0.00000170                3.57292050
    -0.02541926      0.02541926      0.00000000      0.00000468                3.53741857
    -0.03559257      0.03559257      0.00000000      0.00001156                3.48128103
    -0.04825842      0.04825842      0.00000000      0.00002618                3.40514340
    -0.06371489      0.06371489      0.00000000      0.00005522                3.31737432
     0.00002252     -0.00002252      0.00000000      0.00000000                3.60766836
     0.00020696     -0.00020696      0.00000000      0.00000000                3.60766331
     0.00075736     -0.00075736      0.00000000      0.00000000                3.60759997
     0.00190113     -0.00190113      0.00000000      0.00000000                3.60723728
     0.00388153     -0.00388153      0.00000000      0.00000003                3.60587422
     0.00695406     -0.00695406      0.00000000      0.00000014                3.60193756
     0.01138414     -0.01138414      0.00000000      0.00000054                3.59249150
     0.01744555     -0.01744555      0.00000000      0.00000170                3.57292050
     0.02541926     -0.02541926      0.00000000      0.00000468                3.53741857
     0.03559257     -0.03559257      0.00000000      0.00001156                3.48128103
     0.04825842     -0.04825842      0.00000000      0.00002618                3.40514340
     0.06371489     -0.06371489      0.00000000      0.00005522                3.31737432
    -0.00002252     -0.00002252      0.00000000      0.00000000                3.60766836
    -0.00020696     -0.00020696      0.00000000      0.00000000                3.60766331
    -0.00075736     -0.00075736      0.00000000      0.00000000                3.60759997
    -0.00190113     -0.00190113      0.00000000      0.00000000                3.60723728
    -0.00388153     -0.00388153      0.00000000      0.00000003                3.60587422
    -0.00695406     -0.00695406      0.00000000      0.00000014                3.60193756
    -0.01138414     -0.01138414      0.00000000      0.00000054                3.59249150
    -0.01744555     -0.01744555      0.00000000      0.00000170                3.57292050
    -0.02541926     -0.02541926      0.00000000      0.00000468                3.53741857
    -0.03559257     -0.03559257      0.00000000      0.00001156                3.48128103
    -0.04825842     -0.04825842      0.00000000      0.00002618                3.40514340
    -0.06371489     -0.06371489      0.00000000      0.00005522                3.31737432
     0.00001839      0.00001839      0.00001839      0.00000000                3.60766836
     0.00016898      0.00016898      0.00016898      0.00000000                3.60766331
     0.00061838      0.00061838      0.00061838      0.00000000                3.60759997
     0.00155226      0.00155226      0.00155226      0.00000000                3.60723728
     0.00316926      0.00316926      0.00316926      0.00000003                3.60587422
     0.00567797      0.00567797      0.00567797      0.00000013                3.60193756
     0.00929511      0.00929511      0.00929511      0.00000051                3.59249150
     0.01424423      0.01424423      0.01424423      0.00000159                3.57292050
     0.02075474      0.02075474      0.02075474      0.00000437                3.53741857
     0.02906122      0.02906122      0.02906122      0.00001080                3.48128103
     0.03940283      0.03940283      0.03940283      0.00002446                3.40514340
     0.05202299      0.05202299      0.05202299      0.00005160                3.31737432
    -0.00001839      0.00001839      0.00001839      0.00000000                3.60766836
    -0.00016898      0.00016898      0.00016898      0.00000000                3.60766331
    -0.00061838      0.00061838      0.00061838      0.00000000                3.60759997
    -0.00155226      0.00155226      0.00155226      0.00000000                3.60723728
    -0.00316926      0.00316926      0.00316926      0.00000003                3.60587422
    -0.00567797      0.00567797      0.00567797      0.00000013                3.60193756
    -0.00929511      0.00929511      0.00929511      0.00000051                3.59249150
    -0.01424423      0.01424423      0.01424423      0.00000159                3.57292050
    -0.02075474      0.02075474      0.02075474      0.00000437                3.53741857
    -0.02906122      0.02906122      0.02906122      0.00001080                3.48128103
    -0.03940283      0.03940283      0.03940283      0.00002446                3.40514340
    -0.05202299      0.05202299      0.05202299      0.00005160                3.31737432
     0.00001839     -0.00001839      0.00001839      0.00000000                3.60766836
     0.00016898     -0.00016898      0.00016898      0.00000000                3.60766331
     0.00061838     -0.00061838      0.00061838      0.00000000                3.60759997
     0.00155226     -0.00155226      0.00155226      0.00000000                3.60723728
     0.00316926     -0.00316926      0.00316926      0.00000003                3.60587422
     0.00567797     -0.00567797      0.00567797      0.00000013                3.60193756
     0.00929511     -0.00929511      0.00929511      0.00000051                3.59249150
     0.01424423     -0.01424423      0.01424423      0.00000159                3.57292050
     0.02075474     -0.02075474      0.02075474      0.00000437                3.53741857
     0.02906122     -0.02906122      0.02906122      0.00001080                3.48128103
     0.03940283     -0.03940283      0.03940283      0.00002446                3.40514340
     0.05202299     -0.05202299      0.05202299      0.00005160                3.31737432
    -0.00001839     -0.00001839      0.00001839      0.00000000                3.60766836
    -0.00016898     -0.00016898      0.00016898      0.00000000                3.60766331
    -0.00061838     -0.00061838      0.00061838      0.00000000                3.60759997
    -0.00155226     -0.00155226      0.00155226      0.00000000                3.60723728
    -0.00316926     -0.00316926      0.00316926      0.00000003                3.60587422
    -0.00567797     -0.00567797      0.00567797      0.00000013                3.60193756
    -0.00929511     -0.00929511      0.00929511      0.00000051                3.59249150
    -0.01424423     -0.01424423      0.01424423      0.00000159                3.57292050
    -0.02075474     -0.02075474      0.02075474      0.00000437                3.53741857
    -0.02906122     -0.02906122      0.02906122      0.00001080                3.48128103
    -0.03940283     -0.03940283      0.03940283      0.00002446                3.40514340
    -0.05202299     -0.05202299      0.05202299      0.00005160                3.31737432
     0.00001839      0.00001839     -0.00001839      0.00000000                3.60766836
     0.00016898      0.00016898     -0.00016898      0.00000000                3.60766331
     0.00061838      0.00061838     -0.00061838      0.00000000                3.60759997
     0.00155226      0.00155226     -0.00155226      0.00000000                3.60723728
     0.00316926      0.00316926     -0.00316926      0.00000003                3.60587422
     0.00567797      0.00567797     -0.00567797      0.00000013                3.60193756
     0.00929511      0.00929511     -0.00929511      0.00000051                3.59249150
     0.01424423      0.01424423     -0.01424423      0.00000159                3.57292050
     0.02075474      0.02075474     -0.02075474      0.00000437                3.53741857
     0.02906122      0.02906122     -0.02906122      0.00001080                3.48128103
     0.03940283      0.03940283     -0.03940283      0.00002446                3.40514340
     0.05202299      0.05202299     -0.05202299      0.00005160                3.31737432
    -0.00001839      0.00001839     -0.00001839      0.00000000                3.60766836
    -0.00016898      0.00016898     -0.00016898      0.00000000                3.60766331
    -0.00061838      0.00061838     -0.00061838      0.00000000                3.60759997
    -0.00155226      0.00155226     -0.00155226      0.00000000                3.60723728
    -0.00316926      0.00316926     -0.00316926      0.00000003                3.60587422
    -0.00567797      0.00567797     -0.00567797      0.00000013                3.60193756
    -0.00929511      0.00929511     -0.00929511      0.00000051                3.59249150
    -0.01424423      0.01424423     -0.01424423      0.00000159                3.57292050
    -0.02075474      0.02075474     -0.02075474      0.00000437                3.53741857
    -0.02906122      0.02906122     -0.02906122      0.00001080                3.48128103
    -0.03940283      0.03940283     -0.03940283      0.00002446                3.40514340
    -0.05202299      0.05202299     -0.05202299      0.00005160                3.31737432
     0.00001839     -0.00001839     -0.00001839      0.00000000                3.60766836
     0.00016898     -0.00016898     -0.00016898      0.00000000                3.60766331
     0.00061838     -0.00061838     -0.00061838      0.00000000                3.60759997
     0.00155226     -0.00155226     -0.00155226      0.00000000                3.60723728
     0.00316926     -0.00316926     -0.00316926      0.00000003                3.60587422
     0.00567797     -0.00567797     -0.00567797      0.00000013                3.60193756
     0.00929511     -0.00929511     -0.00929511      0.00000051                3.59249150
     0.01424423     -0.01424423     -0.01424423      0.00000159                3.57292050
     0.02075474     -0.02075474     -0.02075474      0.00000437                3.53741857
     0.02906122     -0.02906122     -0.02906122      0.00001080                3.48128103
     0.03940283     -0.03940283     -0.03940283      0.00002446                3.40514340
     0.05202299     -0.05202299     -0.05202299      0.00005160                3.31737432
    -0.00001839     -0.00001839     -0.00001839      0.00000000                3.60766836
    -0.00016898     -0.00016898     -0.00016898      0.00000000                3.60766331
    -0.00061838     -0.00061838     -0.00061838      0.00000000                3.60759997
    -0.00155226     -0.00155226     -0.00155226      0.00000000                3.60723728
    -0.00316926     -0.00316926     -0.00316926      0.00000003                3.60587422
    -0.00567797     -0.00567797     -0.00567797      0.00000013                3.60193756
    -0.00929511     -0.00929511     -0.00929511      0.00000051                3.59249150
    -0.01424423     -0.01424423     -0.01424423      0.00000159                3.57292050
    -0.02075474     -0.02075474     -0.02075474      0.00000437                3.53741857
    -0.02906122     -0.02906122     -0.02906122      0.00001080                3.48128103
    -0.03940283     -0.03940283     -0.03940283      0.00002446                3.40514340
    -0.05202299     -0.05202299     -0.05202299      0.00005160                3.31737432
     0.00000960      0.00000960      0.00002881      0.00000000                3.60766836
     0.00008825      0.00008825      0.00026474      0.00000000                3.60766331
     0.00032294      0.00032294      0.00096882      0.00000000                3.60759997
     0.00081064      0.00081064      0.00243193      0.00000000                3.60723728
     0.00165509      0.00165509      0.00496527      0.00000003                3.60587422
     0.00296522      0.00296522      0.00889566      0.00000013                3.60193756
     0.00485421      0.00485421      0.01456264      0.00000048                3.59249150
     0.00743881      0.00743881      0.02231642      0.00000152                3.57292050
     0.01083881      0.01083881      0.03251643      0.00000418                3.53741857
     0.01517672      0.01517672      0.04553017      0.00001033                3.48128103
     0.02057746      0.02057746      0.06173238      0.00002340                3.40514340
     0.02716812      0.02716812      0.08150436      0.00004935                3.31737432
    -0.00000960      0.00000960      0.00002881      0.00000000                3.60766836
    -0.00008825      0.00008825      0.00026474      0.00000000                3.60766331
    -0.00032294      0.00032294      0.00096882      0.00000000                3.60759997
    -0.00081064      0.00081064      0.00243193      0.00000000                3.60723728
    -0.00165509      0.00165509      0.00496527      0.00000003                3.60587422
    -0.00296522      0.00296522      0.00889566      0.00000013                3.60193756
    -0.00485421      0.00485421      0.01456264      0.00000048                3.59249150
    -0.00743881      0.00743881      0.02231642      0.00000152                3.57292050
    -0.01083881      0.01083881      0.03251643      0.00000418                3.53741857
    -0.01517672      0.01517672      0.04553017      0.00001033                3.48128103
    -0.02057746      0.02057746      0.06173238      0.00002340                3.40514340
    -0.02716812      0.02716812      0.08150436      0.00004935                3.31737432
     0.00000960     -0.00000960      0.00002881      0.00000000                3.60766836
     0.00008825     -0.00008825      0.00026474      0.00000000                3.60766331
     0.00032294     -0.00032294      0.00096882      0.00000000                3.60759997
     0.00081064     -0.00081064      0.00243193      0.00000000                3.60723728
     0.00165509     -0.00165509      0.00496527      0.00000003                3.60587422
     0.00296522     -0.00296522      0.00889566      0.00000013                3.60193756
     0.00485421     -0.00485421      0.01456264      0.00000048                3.59249150
     0.00743881     -0.00743881      0.02231642      0.00000152                3.57292050
     0.01083881     -0.01083881      0.03251643      0.00000418                3.53741857
     0.01517672     -0.01517672      0.04553017      0.00001033                3.48128103
     0.02057746     -0.02057746      0.06173238      0.00002340                3.40514340
     0.02716812     -0.02716812      0.08150436      0.00004935                3.31737432
    -0.00000960     -0.00000960      0.00002881      0.00000000                3.60766836
    -0.00008825     -0.00008825      0.00026474      0.00000000                3.60766331
    -0.00032294     -0.00032294      0.00096882      0.00000000                3.60759997
    -0.00081064     -0.00081064      0.00243193      0.00000000                3.60723728
    -0.00165509     -0.00165509      0.00496527      0.00000003                3.60587422
    -0.00296522     -0.00296522      0.00889566      0.00000013                3.60193756
    -0.00485421     -0.00485421      0.01456264      0.00000048                3.59249150
    -0.00743881     -0.00743881      0.02231642      0.00000152                3.57292050
    -0.01083881     -0.01083881      0.03251643      0.00000418                3.53741857
    -0.01517672     -0.01517672      0.04553017      0.00001033                3.48128103
    -0.02057746     -0.02057746      0.06173238      0.00002340                3.40514340
    -0.02716812     -0.02716812      0.08150436      0.00004935                3.31737432
     0.00000960      0.00000960     -0.00002881      0.00000000                3.60766836
     0.00008825      0.00008825     -0.00026474      0.00000000                3.60766331
     0.00032294      0.00032294     -0.00096882      0.00000000                3.60759997
     0.00081064      0.00081064     -0.00243193      0.00000000                3.60723728
     0.00165509      0.00165509     -0.00496527      0.00000003                3.60587422
     0.00296522      0.00296522     -0.00889566      0.00000013                3.60193756
     0.00485421      0.00485421     -0.01456264      0.00000048                3.59249150
     0.00743881      0.00743881     -0.02231642      0.00000152                3.57292050
     0.01083881      0.01083881     -0.03251643      0.00000418                3.53741857
     0.01517672      0.01517672     -0.04553017      0.00001033                3.48128103
     0.02057746      0.02057746     -0.06173238      0.00002340                3.40514340
     0.02716812      0.02716812     -0.08150436      0.00004935                3.31737432
    -0.00000960      0.00000960     -0.00002881      0.00000000                3.60766836
    -0.00008825      0.00008825     -0.00026474      0.00000000                3.60766331
    -0.00032294      0.00032294     -0.00096882      0.00000000                3.60759997
    -0.00081064      0.00081064     -0.00243193      0.00000000                3.60723728
    -0.00165509      0.00165509     -0.00496527      0.00000003                3.60587422
    -0.00296522      0.00296522     -0.00889566      0.00000013                3.60193756
    -0.00485421      0.00485421     -0.01456264      0.00000048                3.59249150
    -0.00743881      0.00743881     -0.02231642      0.00000152                3.57292050
    -0.01083881      0.01083881     -0.03251643      0.00000418                3.53741857
    -0.01517672      0.01517672     -0.04553017      0.00001033                3.48128103
    -0.02057746      0.02057746     -0.06173238      0.00002340                3.40514340
    -0.02716812      0.02716812     -0.08150436      0.00004935                3.31737432
     0.00000960     -0.00000960     -0.00002881      0.00000000                3.60766836
     0.00008825     -0.00008825     -0.00026474      0.00000000                3.60766331
     0.00032294     -0.00032294     -0.00096882      0.00000000                3.60759997
     0.00081064     -0.00081064     -0.00243193      0.00000000                3.60723728
     0.00165509     -0.00165509     -0.00496527      0.00000003                3.60587422
     0.00296522     -0.00296522     -0.00889566      0.00000013                3.60193756
     0.00485421     -0.00485421     -0.01456264      0.00000048                3.59249150
     0.00743881     -0.00743881     -0.02231642      0.00000152                3.57292050
     0.01083881     -0.01083881     -0.03251643      0.00000418                3.53741857
     0.01517672     -0.01517672     -0.04553017      0.00001033                3.48128103
     0.02057746     -0.02057746     -0.06173238      0.00002340                3.40514340
     0.02716812     -0.02716812     -0.08150436      0.00004935                3.31737432
    -0.00000960     -0.00000960     -0.00002881      0.00000000                3.60766836
    -0.00008825     -0.00008825     -0.00026474      0.00000000                3.60766331
    -0.00032294     -0.00032294     -0.00096882      0.00000000                3.60759997
    -0.00081064     -0.00081064     -0.00243193      0.00000000                3.60723728
    -0.00165509     -0.00165509     -0.00496527      0.00000003                3.60587422
    -0.00296522     -0.00296522     -0.00889566      0.00000013                3.60193756
    -0.00485421     -0.00485421     -0.01456264      0.00000048                3.59249150
    -0.00743881     -0.00743881     -0.02231642      0.00000152                3.57292050
    -0.01083881     -0.01083881     -0.03251643      0.00000418                3.53741857
    -0.01517672     -0.01517672     -0.04553017      0.00001033                3.48128103
    -0.02057746     -0.02057746     -0.06173238      0.00002340                3.40514340
    -0.02716812     -0.02716812     -0.08150436      0.00004935                3.31737432
     0.00000960      0.00002881      0.00000960      0.00000000                3.60766836
     0.00008825      0.00026474      0.00008825      0.00000000                3.60766331
     0.00032294      0.00096882      0.00032294      0.00000000                3.60759997
     0.00081064      0.00243193      0.00081064      0.00000000                3.60723728
     0.00165509      0.00496527      0.00165509      0.00000003                3.60587422
     0.00296522      0.00889566      0.00296522      0.00000013                3.60193756
     0.00485421      0.01456264      0.00485421      0.00000048                3.59249150
     0.00743881      0.02231642      0.00743881      0.00000152                3.57292050
     0.01083881      0.03251643      0.01083881      0.00000418                3.53741857
     0.01517672      0.04553017      0.01517672      0.00001033                3.48128103
     0.02057746      0.06173238      0.02057746      0.00002340                3.40514340
     0.02716812      0.08150436      0.02716812      0.00004935                3.31737432
    -0.00000960      0.00002881      0.00000960      0.00000000                3.60766836
    -0.00008825      0.00026474      0.00008825      0.00000000                3.60766331
    -0.00032294      0.00096882      0.00032294      0.00000000                3.60759997
    -0.00081064      0.00243193      0.00081064      0.00000000                3.60723728
    -0.00165509      0.00496527      0.00165509      0.00000003                3.60587422
    -0.00296522      0.00889566      0.00296522      0.00000013                3.60193756
    -0.00485421      0.01456264      0.00485421      0.00000048                3.59249150
    -0.00743881      0.02231642      0.00743881      0.00000152                3.57292050
    -0.01083881      0.03251643      0.01083881      0.00000418                3.53741857
    -0.01517672      0.04553017      0.01517672      0.00001033                3.48128103
    -0.02057746      0.06173238      0.02057746      0.00002340                3.40514340
    -0.02716812      0.08150436      0.02716812      0.00004935                3.31737432
     0.00000960     -0.00002881      0.00000960      0.00000000                3.60766836
     0.00008825     -0.00026474      0.00008825      0.00000000                3.60766331
     0.00032294     -0.00096882      0.00032294      0.00000000                3.60759997
     0.00081064     -0.00243193      0.00081064      0.00000000                3.60723728
